"# Port-Hamiltonian IBVS — Muñoz-Arias, Ito & Scherpen (2025) — PIXEL COORDINATES"
# LOG_FILE=redSH_P_right3.csv
# DATE_UNIX=1774882303.989
# IMG_WIDTH=1280
# IMG_HEIGHT=720
# MU_DES=0.0
# ELL_DES=468.0000
# ELL_DES_NORM=0.65
# Z_DES_REF=1.207795
# LAMBDA_U=1.92
# LAMBDA_V=1.92
# LAMBDA_U_PX=2457.6000
# LAMBDA_V_PX=1382.4000
# OBJ_HEIGHT=0.23
# D_C=0.09
# K_MU=17
# K_ELL=0.5
# KI_MU=0.0
# KI_ELL=0.0
# KD_MU=0
# KD_ELL=0
# LEAK=0.0
# K_AW=0.0
# LAMBDA_DLS=0.0
# ENABLE_INTEGRAL=0
# MAX_INT_U=12800.0
# MAX_INT_ELL=7200.0
# VX_MAX=10
# WZ_MAX=10
# VY_ENABLE=1
# CONF_THRESH=0.4
# MIN_STABLE_FRAMES=2

t,mu,Z_est,ell,mu_des,Z_des_ref,ell_des,e_mu,e_ell,z_mu,z_ell,H,dH,aw_mu,aw_ell,sat_active,vx_cmd,vy_cmd,wz_cmd,x_center_px,y_center_px,bbox_height_px,bottle_seen,stable,rpm1_t,rpm2_t,rpm3_t,rpm4_t,rpm1,rpm2,rpm3,rpm4,duty1,duty2,duty3,duty4
19.065,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.102,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.141,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.185,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.228,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.246,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.273,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.310,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.352,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.370,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.396,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.435,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.475,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.518,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.560,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.578,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.606,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.642,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.681,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.728,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.747,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.768,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.807,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.849,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.890,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.909,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.938,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,0.0000,0.0000,0.0000,317.1038,254.0160,156.7322,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19.977,-322.2633,3.5923,157.3482,0.0000,1.2078,468.0000,-322.2633,-310.6518,0.0000,0.0000,906881.8750,906881.8750,0.0000,0.0000,0,4.4872,-1.1166,-1.9978,317.7367,253.7244,157.3482,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.019,-322.0907,3.6139,156.4089,0.0000,1.2078,468.0000,-322.0907,-311.5911,0.0000,0.0000,906082.6875,-799.1875,0.0000,0.0000,0,4.5463,-1.1210,-1.9986,317.9093,252.7279,156.4089,1,1,300.00,300.00,300.00,300.00,26.68,35.57,26.68,0.00,100.00,100.00,100.00,100.00
20.058,-321.8310,3.6300,155.7157,0.0000,1.2078,468.0000,-321.8310,-312.2843,0.0000,0.0000,904769.6250,-1313.0625,0.0000,0.0000,0,4.5899,-1.1237,-1.9984,318.1690,252.3507,155.7157,1,1,300.00,300.00,300.00,300.00,44.59,89.18,62.43,89.18,100.00,100.00,100.00,100.00
20.074,-321.8310,3.6300,155.7157,0.0000,1.2078,468.0000,-321.8310,-312.2843,0.0000,0.0000,904769.6250,0.0000,0.0000,0.0000,0,4.5899,-1.1237,-1.9984,318.1690,252.3507,155.7157,1,1,300.00,300.00,300.00,300.00,106.55,106.55,35.52,53.28,100.00,100.00,100.00,100.00
20.092,-322.0241,3.6236,155.9927,0.0000,1.2078,468.0000,-322.0241,-312.0073,0.0000,0.0000,905782.9375,1013.3125,0.0000,0.0000,0,4.5729,-1.1230,-1.9990,317.9759,253.7289,155.9927,1,1,300.00,300.00,300.00,300.00,123.54,105.89,52.94,97.06,100.00,100.00,100.00,100.00
20.122,-322.3916,3.5646,158.5705,0.0000,1.2078,468.0000,-322.3916,-309.4295,0.0000,0.0000,907395.7500,1612.8125,0.0000,0.0000,0,4.4114,-1.1106,-1.9961,317.6084,264.5548,158.5705,1,1,300.00,300.00,300.00,300.00,106.94,142.58,53.47,71.29,100.00,100.00,100.00,100.00
20.150,-325.9188,3.3763,167.4149,0.0000,1.2078,468.0000,-325.9188,-300.5851,0.0000,0.0000,925483.7500,18088.0000,0.0000,0.0000,0,3.9262,-1.0839,-1.9992,314.0812,261.5175,167.4149,1,1,300.00,300.00,300.00,300.00,116.09,142.88,44.65,17.86,100.00,100.00,100.00,100.00
20.182,-329.2206,3.5897,157.4627,0.0000,1.2078,468.0000,-329.2206,-310.5373,0.0000,0.0000,945391.1875,19907.4375,0.0000,0.0000,0,4.5204,-1.1449,-2.0393,310.7794,264.9091,157.4627,1,1,300.00,300.00,300.00,300.00,107.22,142.97,80.42,80.42,100.00,100.00,100.00,100.00
20.218,-340.0732,3.6687,154.0736,0.0000,1.2078,468.0000,-340.0732,-313.9264,0.0000,0.0000,1007660.8125,62269.6250,0.0000,0.0000,0,4.8094,-1.2113,-2.1114,299.9268,272.6159,154.0736,1,1,300.00,300.00,300.00,300.00,71.03,106.54,79.91,53.27,100.00,100.00,100.00,100.00
20.249,-353.6618,3.5189,160.6325,0.0000,1.2078,468.0000,-353.6618,-307.3675,0.0000,0.0000,1086770.6250,79109.8125,0.0000,0.0000,0,4.4699,-1.2309,-2.1786,286.3382,267.4122,160.6325,1,1,300.00,300.00,300.00,300.00,160.57,151.65,17.84,62.44,100.00,100.00,100.00,100.00
20.287,-354.1841,3.2784,172.4167,0.0000,1.2078,468.0000,-354.1841,-295.5833,0.0000,0.0000,1088136.8750,1366.2500,0.0000,0.0000,0,3.8285,-1.1769,-2.1554,285.8159,259.9975,172.4167,1,1,300.00,300.00,300.00,300.00,80.24,160.49,-8.92,62.41,100.00,100.00,100.00,100.00
20.320,-355.2467,3.4818,162.3459,0.0000,1.2078,468.0000,-355.2467,-305.6541,0.0000,0.0000,1096058.1250,7921.2500,0.0000,0.0000,0,4.3769,-1.2283,-2.1842,284.7533,255.0496,162.3459,1,1,300.00,300.00,300.00,300.00,160.36,151.46,-80.18,62.36,100.00,100.00,100.00,100.00
20.350,-358.6741,3.4420,164.2223,0.0000,1.2078,468.0000,-358.6741,-303.7777,0.0000,0.0000,1116570.7500,20512.6250,0.0000,0.0000,0,4.2888,-1.2329,-2.2003,281.3259,251.6809,164.2223,1,1,300.00,300.00,300.00,300.00,107.09,151.71,62.47,17.85,100.00,100.00,100.00,100.00
20.386,-369.7189,3.4545,163.6258,0.0000,1.2078,468.0000,-369.7189,-304.3742,0.0000,0.0000,1185043.3750,68472.6250,0.0000,0.0000,0,4.3911,-1.2833,-2.2668,270.2811,252.0443,163.6258,1,1,300.00,300.00,300.00,300.00,35.70,151.74,44.63,26.78,100.00,100.00,100.00,100.00
20.419,-372.5902,3.3466,168.9009,0.0000,1.2078,468.0000,-372.5902,-299.0991,0.0000,0.0000,1202364.3750,17321.0000,0.0000,0.0000,0,4.1157,-1.2686,-2.2714,267.4098,254.7685,168.9009,1,1,300.00,300.00,300.00,300.00,44.69,151.94,44.69,89.38,100.00,100.00,100.00,100.00
20.451,-374.5775,3.3039,171.0871,0.0000,1.2078,468.0000,-374.5775,-296.9129,0.0000,0.0000,1214660.1250,12295.7500,0.0000,0.0000,0,4.0139,-1.2667,-2.2779,265.4225,256.5969,171.0871,1,1,300.00,300.00,300.00,300.00,80.21,80.21,62.39,98.03,100.00,100.00,100.00,100.00
20.486,-382.8715,3.1986,176.7166,0.0000,1.2078,468.0000,-382.8715,-291.2834,0.0000,0.0000,1267231.6250,52571.5000,0.0000,0.0000,0,3.7885,-1.2772,-2.3125,257.1285,258.7224,176.7166,1,1,300.00,300.00,300.00,300.00,89.25,160.65,8.93,26.78,100.00,100.00,100.00,100.00
20.518,-389.2408,3.2143,175.8538,0.0000,1.2078,468.0000,-389.2408,-292.1462,0.0000,0.0000,1309158.5000,41926.8750,0.0000,0.0000,0,3.8671,-1.3074,-2.3515,250.7592,250.8226,175.8538,1,1,300.00,300.00,300.00,300.00,89.34,116.14,26.80,44.67,100.00,100.00,100.00,100.00
20.554,-399.0123,3.3109,170.7230,0.0000,1.2078,468.0000,-399.0123,-297.2770,0.0000,0.0000,1375385.6250,66227.1250,0.0000,0.0000,0,4.1840,-1.3732,-2.4209,240.9877,253.4224,170.7230,1,1,300.00,300.00,300.00,300.00,116.00,151.69,80.31,8.92,100.00,100.00,100.00,100.00
20.587,-408.9753,3.2762,172.5324,0.0000,1.2078,468.0000,-408.9753,-295.4676,0.0000,0.0000,1443541.8750,68156.2500,0.0000,0.0000,0,4.1540,-1.4077,-2.4739,231.0247,261.4147,172.5324,1,1,300.00,300.00,300.00,300.00,115.66,133.46,26.69,62.28,100.00,100.00,100.00,100.00
20.618,-415.6107,3.2397,174.4732,0.0000,1.2078,468.0000,-415.6107,-293.5268,0.0000,0.0000,1489763.3750,46221.5000,0.0000,0.0000,0,4.0987,-1.4273,-2.5070,224.3893,267.5828,174.4732,1,1,300.00,300.00,300.00,300.00,44.60,151.65,44.60,53.52,100.00,100.00,100.00,100.00
20.654,-426.5871,2.9581,191.0820,0.0000,1.2078,468.0000,-426.5871,-276.9180,0.0000,0.0000,1565971.5000,76208.1250,0.0000,0.0000,0,3.4395,-1.4075,-2.5240,213.4129,262.8530,191.0820,1,1,300.00,300.00,300.00,300.00,115.83,142.56,17.82,89.10,100.00,100.00,100.00,100.00
20.688,-429.7923,3.1037,182.1226,0.0000,1.2078,468.0000,-429.7923,-285.8774,0.0000,0.0000,1590563.0000,24591.5000,0.0000,0.0000,0,3.8293,-1.4546,-2.5671,210.2077,251.3495,182.1226,1,1,300.00,300.00,251.10,300.00,53.61,125.09,53.61,-8.93,100.00,100.00,100.00,100.00
20.723,-432.0710,3.1970,176.8052,0.0000,1.2078,468.0000,-432.0710,-291.1948,0.0000,0.0000,1608024.5000,17461.5000,0.0000,0.0000,0,4.0911,-1.4890,-2.5948,207.9290,249.9153,176.8052,1,1,300.00,300.00,300.00,300.00,71.40,116.03,53.55,124.96,100.00,100.00,100.00,100.00
20.755,-438.9841,3.1066,181.9492,0.0000,1.2078,468.0000,-438.9841,-286.0508,0.0000,0.0000,1658466.3750,50441.8750,0.0000,0.0000,0,3.8957,-1.4958,-2.6196,201.0159,258.2730,181.9492,1,1,300.00,300.00,300.00,300.00,53.48,151.52,0.00,17.83,100.00,100.00,100.00,100.00
20.786,-447.2180,3.0128,187.6129,0.0000,1.2078,468.0000,-447.2180,-280.3871,0.0000,0.0000,1719688.1250,61221.7500,0.0000,0.0000,0,3.7041,-1.5084,-2.6497,192.7820,260.3378,187.6129,1,1,300.00,300.00,300.00,300.00,116.05,151.76,35.71,62.49,100.00,100.00,100.00,100.00
20.822,-452.4313,2.8876,195.7528,0.0000,1.2078,468.0000,-452.4313,-272.2472,0.0000,0.0000,1758429.5000,38741.3750,0.0000,0.0000,0,3.4192,-1.5020,-2.6547,187.5687,250.3790,195.7528,1,1,300.00,300.00,273.53,300.00,89.10,115.83,-53.46,26.73,100.00,100.00,100.00,100.00
20.854,-450.6025,3.0639,184.4840,0.0000,1.2078,468.0000,-450.6025,-283.5160,0.0000,0.0000,1745957.8750,-12471.6250,0.0000,0.0000,0,3.8586,-1.5363,-2.6778,189.3975,256.5572,184.4840,1,1,300.00,300.00,229.08,300.00,114.61,158.68,52.89,96.97,100.00,100.00,100.00,100.00
20.890,-457.2801,2.9155,193.8775,0.0000,1.2078,468.0000,-457.2801,-274.1225,0.0000,0.0000,1796179.5000,50221.6250,0.0000,0.0000,0,3.5189,-1.5292,-2.6872,182.7199,270.1346,193.8775,1,1,300.00,300.00,292.90,300.00,80.42,116.16,-26.81,-89.35,100.00,100.00,100.00,100.00
20.924,-462.1764,2.9146,193.9349,0.0000,1.2078,468.0000,-462.1764,-274.0651,0.0000,0.0000,1834437.7500,38258.2500,0.0000,0.0000,0,3.5471,-1.5504,-2.7141,177.8236,273.7984,193.9349,1,1,300.00,300.00,239.67,300.00,151.39,142.48,-17.81,17.81,100.00,100.00,100.00,100.00
20.955,-474.2794,2.6438,213.8022,0.0000,1.2078,468.0000,-474.2794,-254.1978,0.0000,0.0000,1928152.3750,93714.6250,0.0000,0.0000,0,2.9584,-1.5464,-2.7180,165.7206,265.5714,213.8022,1,1,300.00,300.00,240.03,300.00,115.50,88.85,53.31,97.73,100.00,100.00,100.00,100.00
20.990,-479.2080,2.9011,194.8382,0.0000,1.2078,468.0000,-479.2080,-273.1618,0.0000,0.0000,1970597.2500,42444.8750,0.0000,0.0000,0,3.6205,-1.6226,-2.8052,160.7920,261.7233,194.8382,1,1,300.00,300.00,146.87,300.00,107.06,107.06,53.53,89.22,100.00,100.00,79.54,100.00
21.022,-485.0231,2.8703,196.9309,0.0000,1.2078,468.0000,-485.0231,-271.0691,0.0000,0.0000,2017972.5000,47375.2500,0.0000,0.0000,0,3.5788,-1.6410,-2.8304,154.9769,276.3013,196.9309,1,1,300.00,300.00,237.62,300.00,124.77,133.69,53.47,26.74,100.00,100.00,100.00,100.00
21.058,-497.4584,2.7993,201.9254,0.0000,1.2078,468.0000,-497.4584,-266.0746,0.0000,0.0000,2121150.5000,103178.0000,0.0000,0.0000,0,3.4772,-1.6794,-2.8819,142.5416,280.1856,201.9254,1,1,300.00,300.00,227.33,300.00,150.07,158.90,79.45,97.11,100.00,100.00,100.00,100.00
21.092,-506.0977,2.3926,236.2478,0.0000,1.2078,468.0000,-506.0977,-231.7522,0.0000,0.0000,2190573.2500,69422.7500,0.0000,0.0000,0,2.5584,-1.6399,-2.8107,133.9023,265.5700,236.2478,1,1,300.00,300.00,203.58,300.00,80.40,125.07,-8.93,17.87,100.00,100.00,100.00,100.00
21.124,-510.5157,2.7202,207.7996,0.0000,1.2078,468.0000,-510.5157,-260.2004,0.0000,0.0000,2232249.5000,41676.2500,0.0000,0.0000,0,3.3600,-1.7191,-2.9324,129.4843,244.4341,207.7996,1,1,300.00,226.70,65.66,300.00,106.87,160.30,80.15,97.96,100.00,56.96,0.00,100.00
21.159,-525.2000,2.8244,200.1325,0.0000,1.2078,468.0000,-525.2000,-267.8675,0.0000,0.0000,2362536.2500,130286.7500,0.0000,0.0000,0,3.7233,-1.8133,-3.0372,114.8000,252.2419,200.1325,1,1,300.00,300.00,177.15,300.00,114.95,141.47,0.00,70.74,100.00,100.00,100.00,100.00
21.191,-539.5872,2.7757,203.6429,0.0000,1.2078,468.0000,-539.5872,-264.3571,0.0000,0.0000,2492283.2500,129747.0000,0.0000,0.0000,0,3.6918,-1.8675,-3.1016,100.4128,275.6509,203.6429,1,1,300.00,300.00,216.99,300.00,44.64,125.00,44.64,-26.79,100.00,100.00,100.00,100.00
21.226,-549.9919,2.5483,221.8170,0.0000,1.2078,468.0000,-549.9919,-246.1830,0.0000,0.0000,2586326.2500,94043.0000,0.0000,0.0000,0,3.1765,-1.8580,-3.0904,90.0081,284.0593,221.8170,1,1,300.00,300.00,201.50,300.00,107.00,124.84,-17.83,17.83,100.00,100.00,100.00,100.00
21.260,-558.6135,2.2585,250.2769,0.0000,1.2078,468.0000,-558.6135,-217.7231,0.0000,0.0000,2664267.7500,77941.5000,0.0000,0.0000,0,2.5360,-1.8430,-3.0264,81.3865,260.3505,250.2769,1,1,300.00,298.38,121.31,300.00,113.39,122.12,-17.45,0.00,100.00,100.00,88.68,100.00
21.292,-558.6820,2.5848,218.6784,0.0000,1.2078,468.0000,-558.6820,-249.3216,0.0000,0.0000,2668607.0000,4339.2500,0.0000,0.0000,0,3.3227,-1.9065,-3.1470,81.3180,248.3468,218.6784,1,1,300.00,196.99,23.59,300.00,80.45,151.97,44.70,26.82,100.00,40.31,0.00,100.00
21.326,-566.6651,2.6108,216.5069,0.0000,1.2078,468.0000,-566.6651,-251.4931,0.0000,0.0000,2745241.5000,76634.5000,0.0000,0.0000,0,3.4405,-1.9504,-3.1965,73.3349,267.4996,216.5069,1,1,300.00,300.00,135.25,300.00,53.39,115.68,115.68,97.88,100.00,100.00,21.26,100.00
21.358,-584.8592,2.5762,219.4110,0.0000,1.2078,468.0000,-584.8592,-248.5890,0.0000,0.0000,2922962.0000,177720.5000,0.0000,0.0000,0,3.4696,-2.0276,-3.2789,55.1408,282.2285,219.4110,1,1,300.00,300.00,145.59,300.00,151.28,44.49,106.78,88.99,100.00,100.00,36.66,100.00
21.391,-594.3183,2.4478,230.9184,0.0000,1.2078,468.0000,-594.3183,-237.0816,0.0000,0.0000,3016373.0000,93411.0000,0.0000,0.0000,0,3.1991,-2.0392,-3.2815,45.6817,284.2287,230.9184,1,1,300.00,300.00,135.57,300.00,80.36,116.07,71.43,62.50,100.00,100.00,57.00,100.00
21.426,-600.9152,2.3960,235.9143,0.0000,1.2078,468.0000,-600.9152,-232.0857,0.0000,0.0000,3082808.2500,66435.2500,0.0000,0.0000,0,3.1086,-2.0578,-3.2944,39.0848,272.4532,235.9143,1,1,300.00,278.60,90.59,300.00,116.04,160.67,44.63,26.78,100.00,99.13,42.48,100.00
21.458,-603.0509,2.4635,229.4463,0.0000,1.2078,468.0000,-603.0509,-238.5537,0.0000,0.0000,3105425.2500,22617.0000,0.0000,0.0000,0,3.2944,-2.0845,-3.3312,36.9491,274.9770,229.4463,1,1,300.00,261.62,72.87,300.00,106.71,142.28,97.82,80.03,100.00,100.00,0.00,100.00
21.495,-605.1016,2.3504,240.4885,0.0000,1.2078,468.0000,-605.1016,-227.5115,0.0000,0.0000,3125198.0000,19772.7500,0.0000,0.0000,0,3.0195,-2.0669,-3.2966,34.8984,278.2710,240.4885,1,1,300.00,288.00,97.14,300.00,125.09,151.90,62.55,80.42,100.00,100.00,33.41,100.00
21.527,-608.7457,2.1979,257.1749,0.0000,1.2078,468.0000,-608.7457,-210.8251,0.0000,0.0000,3160968.5000,35770.5000,0.0000,0.0000,0,2.6677,-2.0533,-3.2453,31.2543,269.9834,257.1749,1,1,300.00,246.06,57.19,300.00,115.92,115.92,107.00,71.33,100.00,100.00,0.00,100.00
21.559,-611.8291,2.3704,238.4592,0.0000,1.2078,468.0000,-611.8291,-229.5408,0.0000,0.0000,3195018.5000,34050.0000,0.0000,0.0000,0,3.1108,-2.1029,-3.3382,28.1709,261.7741,238.4592,1,1,300.00,190.77,4.82,300.00,71.39,116.01,89.24,80.32,100.00,64.86,0.00,100.00
21.594,-615.3524,2.5409,222.4569,0.0000,1.2078,468.0000,-615.3524,-245.5431,0.0000,0.0000,3233670.7500,38652.2500,0.0000,0.0000,0,3.5789,-2.1658,-3.4212,24.6476,277.7384,222.4569,1,1,300.00,256.05,64.79,300.00,115.39,142.01,115.39,53.26,100.00,96.37,0.00,100.00
21.626,-615.7235,2.2618,249.9134,0.0000,1.2078,468.0000,-615.7235,-218.0866,0.0000,0.0000,3234371.7500,701.0000,0.0000,0.0000,0,2.8623,-2.0970,-3.3096,24.2765,290.6825,249.9134,1,1,300.00,300.00,126.89,300.00,131.96,131.96,96.77,70.38,100.00,100.00,29.80,100.00
21.662,-613.5606,2.0708,272.9600,0.0000,1.2078,468.0000,-613.5606,-195.0400,0.0000,0.0000,3209391.5000,-24980.2500,0.0000,0.0000,0,2.3952,-2.0549,-3.2019,26.4394,271.5737,272.9600,1,1,300.00,216.62,26.99,300.00,80.41,142.95,44.67,17.87,100.00,64.24,0.00,100.00
21.695,-614.9151,2.2031,256.5716,0.0000,1.2078,468.0000,-614.9151,-211.4284,0.0000,0.0000,3225200.5000,15809.0000,0.0000,0.0000,0,2.7145,-2.0819,-3.2777,25.0849,271.4968,256.5716,1,1,300.00,145.89,-37.56,300.00,89.34,107.20,80.40,-17.87,100.00,36.27,0.00,100.00
21.727,-616.6045,2.2927,246.5379,0.0000,1.2078,468.0000,-616.6045,-221.4621,0.0000,0.0000,3243970.0000,18769.5000,0.0000,0.0000,0,2.9442,-2.1075,-3.3281,23.3955,279.4991,246.5379,1,1,300.00,194.58,6.78,300.00,106.65,142.21,106.65,88.88,100.00,47.26,0.00,100.00
21.762,-619.3112,2.2891,246.9262,0.0000,1.2078,468.0000,-619.3112,-221.0738,0.0000,0.0000,3272362.7500,28392.7500,0.0000,0.0000,0,2.9513,-2.1193,-3.3397,20.6888,288.9125,246.9262,1,1,300.00,228.50,37.82,300.00,114.51,132.13,35.24,17.62,100.00,82.50,7.65,100.00
21.794,-618.4978,2.1070,268.2773,0.0000,1.2078,468.0000,-618.4978,-199.7227,0.0000,0.0000,3261558.2500,-10804.5000,0.0000,0.0000,0,2.5051,-2.0818,-3.2453,21.5022,295.2502,268.2773,1,1,300.00,228.08,36.73,300.00,160.71,151.78,71.43,35.71,100.00,66.51,0.00,100.00
21.830,-618.9893,2.0415,276.8802,0.0000,1.2078,468.0000,-618.9893,-191.1198,0.0000,0.0000,3265887.7500,4329.5000,0.0000,0.0000,0,2.3556,-2.0746,-3.2109,21.0107,273.6764,276.8802,1,1,300.00,160.34,-25.60,300.00,151.37,142.46,53.42,53.42,100.00,19.79,0.00,100.00
21.864,-620.4541,2.1512,262.7592,0.0000,1.2078,468.0000,-620.4541,-205.2408,0.0000,0.0000,3282718.2500,16830.5000,0.0000,0.0000,0,2.6205,-2.0977,-3.2782,19.5459,284.2105,262.7592,1,1,300.00,136.70,-47.27,300.00,133.67,142.58,53.47,62.38,100.00,0.78,0.56,100.00
21.896,-623.2338,2.1528,262.5609,0.0000,1.2078,468.0000,-623.2338,-205.4391,0.0000,0.0000,3312124.0000,29405.7500,0.0000,0.0000,0,2.6397,-2.1105,-3.2923,16.7662,284.1942,262.5609,1,1,300.00,177.12,-10.70,300.00,115.89,133.72,80.23,17.83,100.00,40.25,0.00,100.00
21.931,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,2.6397,-2.1105,-3.2923,,,,0,1,300.00,178.54,-10.10,300.00,71.10,106.65,97.76,35.55,100.00,63.10,0.00,100.00
21.963,,,,0.0000,1.2078,468.0000,,,0.0000,0.0000,,,,,0,2.6397,-2.1105,-3.2923,,,,0,1,300.00,178.54,-10.10,300.00,71.49,98.30,35.75,53.62,100.00,69.81,0.00,100.00
21.997,-618.9075,1.9739,286.3573,0.0000,1.2078,468.0000,-618.9075,-181.6427,0.0000,0.0000,3264144.0000,-47980.0000,0.0000,0.0000,0,2.2018,-2.0661,-3.1698,21.0925,286.1010,286.3573,1,1,300.00,178.54,-10.10,300.00,44.58,98.07,44.58,62.41,100.00,70.04,0.00,100.00
